id_transaksi,tanggal,suplier,nota,kode_stok,nama_stok,quantity,satuan,unit,satuan.2,harga_satuan,jumlah
TB0026795,2024-01-03,S251 - TK ASTI,non pkp tunai,B01857,TEH PUCUK,50,KARTON,0,KARTON,"57,750","2,887,500"
TB0026796,2024-01-03,S140 - SUMBER JAYA PD,non pkp,B01177,MASAKO,22,KARTON,0,KARTON,"260,000","5,720,000"
TB0026796,2024-01-03,S140 - SUMBER JAYA PD,non pkp,B01113,SAJIKU 75gr,5,KARTON,0,KARTON,"230,000","1,150,000"
TB0026796,2024-01-03,S140 - SUMBER JAYA PD,non pkp,B01122,SAJIKU NASI GR AYAM,2,KARTON,0,KARTON,"315,000","630,000"
TB0026796,2024-01-03,S140 - SUMBER JAYA PD,non pkp,B01465,SAORI BOTOL TB133,2,KARTON,0,KARTON,"213,000","426,000"
TB0026796,2024-01-03,S140 - SUMBER JAYA PD,non pkp,B01216,SAORI RENTENG,5,KARTON,0,KARTON,"241,000","1,205,000"
TB0026797,2024-01-04,S326 - PT. EKA ARTHA BUANA,pkp PAS-FNE2400031,B01278,MAGGI MAGIC LEZAT,20,KARTON,0,KARTON,"352,910","7,058,200"
TB0026797,2024-01-04,S326 - PT. EKA ARTHA BUANA,pkp PAS-FNE2400031,B01142,BEAR BRAND,40,KARTON,0,KARTON,"260,999","10,439,960"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B00525,SM STMJ,5,KARTON,0,SLOP,"374,358","1,871,790"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B00406,SM KOPI JAHE,5,KARTON,0,KARTON,"163,341","816,705"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B00801,SM SUSU JAHE,5,KARTON,0,KARTON,"157,114","785,570"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B01690,SM KUKU BIMA ENERGI UNGU,3,KARTON,0,PRES,"657,495","1,972,485"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B00356,SM KUKU BIMA ENERGI RASA,0,KARTON,6,PRES,"664,136","332,068"
TB0026798,2024-01-04,S344 - PT. PELITA NUSA RAYA,pkp SJ/4A00039,B00359,SM KUKU BIMA ENERGI KOPI,0,KARTON,5,PRES,"726,953","302,897"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00371,KA ABC MOCCA,5,KARTON,0,KARTON,"141,742","708,710"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00370,KA ABC SUSU,10,KARTON,0,KARTON,"148,637","1,486,370"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00412,KA GD CAPUCINO,20,KARTON,0,KARTON,"207,737","4,154,740"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00394,KA KAPAL API MANTAP,10,KARTON,0,KARTON,"138,294","1,382,940"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00396,KA KAPAL API MIX,10,KARTON,0,KARTON,"148,637","1,486,370"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00365,KA KAPAL API MK 60,10,KARTON,0,KARTON,"225,368","2,253,680"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00364,KA KAPAL API SP 30,2,KARTON,0,KARTON,"274,717","549,434"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00366,KA YA SP,10,KARTON,0,KARTON,"107,267","1,072,670"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00842,KA YA SUSU,5,KARTON,0,KARTON,"102,342","511,710"
TB0026799,2024-01-04,S027 - PT.FASTRATA BUANA,pkp 200-2814230,B00400,KA KAPAL API SILVER 380,5,KARTON,0,KARTON,"207,737","1,038,685"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01818,DJ RAPTOR,0,BAL,10,SLOP,"2,660,000","1,330,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00170,GG SURYA 12,8,BAL,0,SLOP,"4,600,000","36,800,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00012,GG SURYA KALENG,20,PRES,0,KALENG,"898,000","17,960,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00003,GG 12 KS MERAH,1,BAL,0,SLOP,"2,720,000","2,720,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00002,GG SURYA 16,3,BAL,0,SLOP,"3,060,000","9,180,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00006,GG HIJAU,2,BAL,0,SLOP,"2,540,000","5,080,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01960,,40,,0,,"78,000","3,120,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00786,SAMP MILD MENTHOL 16,1,BAL,0,SLOP,"3,060,000","3,060,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00068,GRENDEL BIRU 12,2,BAL,0,SLOP,"2,761,000","5,522,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01309,GRENDEL BIRU 16,1,BAL,0,SLOP,"1,783,000","1,783,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00069,GRENDEL UTAMA,2,BAL,0,SLOP,"1,385,000","2,770,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00034,DJ 76 KR 12,1,BAL,0,SLOP,"2,760,000","2,760,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,520,000","2,520,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01174,DJ CHIEF FLT 12,1,BAL,0,SLOP,"2,740,000","2,740,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01519,DJ GEO KRETEK 12,2,BAL,0,SLOP,"2,080,000","4,160,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00045,DJ GEO MILD 16,2,BAL,0,SLOP,"1,990,000","3,980,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00040,DJ LA MERAH 16,1,BAL,0,SLOP,"2,870,000","2,870,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00011,GG HALIM,0,BAL,5,SLOP,"2,190,000","1,095,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00015,GG SIGNATURE 12 CO,0,BAL,5,SLOP,"4,240,000","1,060,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00026,SAMP MAGNUM HITAM,0,BAL,5,SLOP,"2,280,000","1,140,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01858,DJ KING FLT 12,0,BAL,5,SLOP,"3,640,000","910,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00052,DJ LA ICE 16,0,BAL,3,SLOP,"2,870,000","861,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00041,DJ LA MENTHOL 16,0,BAL,3,SLOP,"2,870,000","861,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00036,DJ SUPER 12,0,BAL,5,SLOP,"4,550,000","1,137,500"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B00067,GRENDEL MERAH 12,1,BAL,0,SLOP,"2,761,000","2,761,000"
TB0026800,2024-01-04,S011 - SUBUR PAS,,B01832,DJ LA UNGU 16,0,BAL,5,SLOP,"2,870,000","1,435,000"
TB0026801,2024-01-04,S134 - SUBUR BGL,,B01432,GROW BOLD 20,1,BAL,5,SLOP,"2,250,000","3,375,000"
TB0026801,2024-01-04,S134 - SUBUR BGL,,B01427,GROW REG 16,0,BAL,5,SLOP,"1,840,000","920,000"
TB0026801,2024-01-04,S134 - SUBUR BGL,,B01544,GROW KRETEK CO,1,BAL,0,SLOP,"1,380,000","1,380,000"
TB0026802,2024-01-04,S043 - PT.UNIRAMA DUTA NIAGA,pkp JL155379,B01760,JOLLY 250,10,KARTON,0,PAK,"312,816","3,128,160"
TB0026802,2024-01-04,S043 - PT.UNIRAMA DUTA NIAGA,pkp JL155379,B01558,NICE 180S (360 helai),5,KARTON,0,BIJI,"336,131","1,680,655"
TB0026802,2024-01-04,S043 - PT.UNIRAMA DUTA NIAGA,pkp JL155379,B01873,TISSUE BASAH PASEO 50S,1,KARTON,0,PAK,"176,400","176,400"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01315,INDOMIE GRG ACEH,5,KARTON,0,KARTON,"110,275","551,375"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B00893,INDOMIE KRIUK,20,KARTON,0,KARTON,"110,275","2,205,500"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B00147,INDOMIE RENDANG,30,KARTON,0,KARTON,"110,275","3,308,250"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B00145,INDOMIE SOTO SP,5,KARTON,0,KARTON,"102,050","510,250"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B00881,SARIMIE 2 KECAP,10,KARTON,0,KARTON,"80,200","802,000"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01752,SARIMIE 2 KREMES,5,KARTON,0,KARTON,"80,200","401,000"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01912,BUMBU RACIK NASI GRG,2,KARTON,0,RENTENG,"294,146","588,292"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01908,BUMBU RACIK AYAM GRG,2,KARTON,0,RENTENG,"294,146","588,292"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01887,INDOFOOD SAMBAL RTG (MERAH),10,KARTON,0,PAK,"118,371","1,183,710"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01888,INDO SAMBAL PEDAS MANIS 135,0,KARTON,24,BOTOL,"270,480","135,240"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B02010,INDO SAMBAL PEDAS 135,0,KARTON,24,BOTOL,"270,480","135,240"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01986,INDOFOOD SAMBAL RTG (PUTIH),5,KARTON,0,KARTON,"163,760","818,800"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01966,POPMIE B AYAM BAWANG,3,KARTON,0,KARTON,"97,650","292,950"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01754,POPMIE B BASO,3,KARTON,0,KARTON,"97,650","292,950"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01853,POPMIE B AYAM,3,KARTON,0,KARTON,"97,650","292,950"
TB0026803,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210512,B01753,POPMIE B KARI,2,KARTON,0,KARTON,"97,650","195,300"
TB0026804,2024-01-04,S066 - PT.INDOMARCO ADI PRIMA,pkp 210566,B02099,INDOMIE CABE IJO,5,KARTON,0,KARTON,"110,275","551,375"
TB0026805,2024-01-04,S324 - BSU (BINTANG SAYAP UTAMA),tunai,B01987,,40,,0,,"67,000","2,680,000"
TB0026805,2024-01-04,S324 - BSU (BINTANG SAYAP UTAMA),tunai,B02064,GAJAH BARU ORIGIN 12,2,BAL,0,SLOP,"2,840,000","5,680,000"
TB0026805,2024-01-04,S324 - BSU (BINTANG SAYAP UTAMA),tunai,B02005,ANDALAN FILTER 12 (GAJAH),5,SLOP,0,SLOP,"137,500","687,500"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00026,SAMP MAGNUM HITAM,2,BAL,5,SLOP,"2,227,500","5,568,750"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00740,SAMP AVOLUTION MRH 20,1,BAL,0,SLOP,"3,593,700","3,593,700"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00741,SAMP AVOLUTION MENTHOL 20,2,SLOP,0,SLOP,"359,370","718,740"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01468,SAMP MARLB FLT BLACK 16,3,SLOP,0,SLOP,"274,050","822,150"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B02019,SAMP ARES LITE,1,SLOP,0,SLOP,"176,040","176,040"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00025,SAMP 234 REFFILL 12,12,BAL,0,SLOP,"1,917,000","23,004,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00773,SAMP ULTRAMILD 16,0,BAL,2,SLOP,"2,700,000","540,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B02008,SAMP 234 KR 12 POLOS,1,BAL,0,SLOP,"3,619,800","3,619,800"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00063,SAMP ARES BIRU,16,BAL,0,SLOP,"2,743,200","43,891,200"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00024,SAMP MILD 12,0,BAL,5,SLOP,"2,230,200","1,115,100"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01511,SAMP MARLB CRAFTED 12 (merah),15,SLOP,0,SLOP,"99,000","1,485,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00019,SAMP 234 KR 12 (10+2),3,BAL,0,SLOP,"3,619,800","10,859,400"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B02080,SAMP 234 MAESTRO,0,BAL,2,SLOP,"1,825,200","365,040"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01234,SAMP ARES BOLD,7,BAL,0,SLOP,"2,673,000","18,711,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01882,SAMP MARLB MERAH,10,SLOP,0,SLOP,"371,070","3,710,700"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00022,SAMP MILD MERAH 16,12,BAL,0,SLOP,"2,968,200","35,618,400"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00786,SAMP MILD MENTHOL 16,0,BAL,1,SLOP,"2,968,200","296,820"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01883,SAMP MARLB FLT BLACK 20,20,SLOP,0,SLOP,"341,550","6,831,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00715,SAMP MARLB LIGHT,2,SLOP,0,SLOP,"371,070","742,140"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00020,SAMP 234 KR 16,0,BAL,10,SLOP,"4,836,600","2,418,300"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01555,SAMP AGA KR (10+2),15,BAL,0,SLOP,"2,709,000","40,635,000"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B00064,SAMP ARES MERAH,0,BAL,5,SLOP,"2,743,200","685,800"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01819,SAMP 234 ELITE 12,2,SLOP,0,SLOP,"166,860","333,720"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01787,SAMP MARLB CA 12(biru),3,SLOP,0,SLOP,"89,100","267,300"
TB0026807,2024-01-05,S003 - PT. HM Sampoerna,SSDW001-037007,B01173,SAMP MARLB FLT BLACK 12,20,SLOP,0,SLOP,"203,940","4,078,800"
TB0026808,2024-01-05,S011 - SUBUR PAS,,B02017,GAJAH BARU INTER FLT 12,8,BAL,0,SLOP,"2,840,000","22,720,000"
TB0026808,2024-01-05,S011 - SUBUR PAS,,B00950,DJ LA BOLD 20,2,BAL,0,SLOP,"3,090,000","6,180,000"
TB0026808,2024-01-05,S011 - SUBUR PAS,,B01227,GG INTER MERAH,1,BAL,0,SLOP,"4,580,000","4,580,000"
TB0026808,2024-01-05,S011 - SUBUR PAS,,B02096,DJ SENIOR FLT 12,5,SLOP,0,SLOP,"134,000","670,000"
TB0026809,2024-01-05,S093 - PT.STTC,pkp,B00385,COFFEMIX (100),1,KARTON,0,PRES,"623,715","623,715"
TB0026809,2024-01-05,S093 - PT.STTC,pkp,B02100,MAX TEA LEMON TEA (30),36,PRES,0,PRES,"33,937","1,221,732"
TB0026809,2024-01-05,S093 - PT.STTC,pkp,B02034,MAX TEA TARIK (50),320,PRES,0,PRES,"85,947","27,503,040"
TB0026810,2024-01-05,S093 - PT.STTC,,B00076,MARCOPOLO,50,SLOP,0,SLOP,"226,600","11,330,000"
TB0026810,2024-01-05,S093 - PT.STTC,,B02101,MARCOPOLO LIGHT,3,SLOP,0,SLOP,"226,600","679,800"
TB0026811,2024-01-05,S113 - KARYA GIU,non pkp,B00330,KRATINGDAENG,30,KARTON,0,SLOP,"225,000","6,750,000"
TB0026812,2024-01-05,S015 - PT.DWIKARYA INDONESIA MANDIRI,,B00070,92 PUTIH FLT,1,BAL,0,SLOP,"2,780,000","2,780,000"
TB0026812,2024-01-05,S015 - PT.DWIKARYA INDONESIA MANDIRI,,B02078,GROW BERRY 12,5,SLOP,0,SLOP,"157,000","785,000"
TB0026812,2024-01-05,S015 - PT.DWIKARYA INDONESIA MANDIRI,,B02079,GROW BERRY 16,10,SLOP,0,SLOP,"204,000","2,040,000"
TB0026813,2024-01-05,S343 - TUTIK SPG GENTLE,non pkp TUNAI,B01869,GENTLE GEN BOTOL 700mlt,3,KARTON,0,BOTOL,"93,000","279,000"
TB0026813,2024-01-05,S343 - TUTIK SPG GENTLE,non pkp TUNAI,B01992,GENTLE GEN 80mlt RENTENG,2,KARTON,0,KARTON,"90,000","180,000"
TB0026814,2024-01-05,S329 - PT. SURYA SAMANTA PERKASA,pkp,B00298,ULTRAFLU,40,DOS,0,STRIP,"68,750","2,750,000"
TB0026815,2024-01-05,S245 - TRUBUS ALAMI,,B01493,TRUBUS ALAMI,2,BAL,0,SLOP,"1,380,000","2,760,000"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B00280,LG GPU 30,12,LUSIN,0,LUSIN,"94,905","1,138,860"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B00281,LG GPU 60,6,LUSIN,0,LUSIN,"164,502","987,012"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B00261,LG M PUTIH LANG 15,5,LUSIN,0,LUSIN,"62,216","311,080"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B00257,LG M PUTIH LANG 30,29,LUSIN,0,LUSIN,"113,886","3,302,694"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B00258,LG M PUTIH LANG 60,12,LUSIN,0,LUSIN,"219,336","2,632,032"
TB0026816,2024-01-05,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-57995017,B01794,LG TELON LANG 15,2,LUSIN,0,LUSIN,"57,576","115,152"
TB0026817,2024-01-05,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61295181,B00419,DDS TOP WHITE,20,KARTON,0,KARTON,"107,890","2,157,800"
TB0026817,2024-01-05,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61295181,B00417,DDS TOP SUSU,5,KARTON,0,KARTON,"113,642","568,210"
TB0026817,2024-01-05,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61295181,B01477,DDS TOP GULA AREN,30,KARTON,0,KARTON,"162,344","4,870,320"
TB0026818,2024-01-05,S344 - PT. PELITA NUSA RAYA,pkp TUNAI,B00406,SM KOPI JAHE,5,KARTON,0,KARTON,"163,341","816,705"
TB0026818,2024-01-05,S344 - PT. PELITA NUSA RAYA,pkp TUNAI,B00801,SM SUSU JAHE,3,KARTON,0,KARTON,"157,114","471,342"
TB0026818,2024-01-05,S344 - PT. PELITA NUSA RAYA,pkp TUNAI,B00525,SM STMJ,5,KARTON,0,SLOP,"374,358","1,871,790"
TB0026818,2024-01-05,S344 - PT. PELITA NUSA RAYA,pkp TUNAI,B01690,SM KUKU BIMA ENERGI UNGU,5,KARTON,0,PRES,"650,852","3,254,260"
TB0026818,2024-01-05,S344 - PT. PELITA NUSA RAYA,pkp TUNAI,B00217,SM TOLAK ANGIN CAIR,2,KARTON,0,DOS,"1,215,584","2,431,168"
TB0026819,2024-01-05,S247 - PT BERCA KAWAN SEJATI,,B01830,ARION 12,7,SLOP,0,SLOP,"120,000","840,000"
TB0026819,2024-01-05,S247 - PT BERCA KAWAN SEJATI,,B01496,ARMOUR BLACK 12,1,SLOP,0,SLOP,"136,000","136,000"
TB0026819,2024-01-05,S247 - PT BERCA KAWAN SEJATI,,B01512,ARMOUR KR 12,3,SLOP,0,SLOP,"68,000","204,000"
TB0026819,2024-01-05,S247 - PT BERCA KAWAN SEJATI,,B01901,ARMOUR KR 16,5,SLOP,0,SLOP,"91,000","455,000"
TB0026819,2024-01-05,S247 - PT BERCA KAWAN SEJATI,,B01851,SAGA BOLD 20,0,BAL,5,SLOP,"1,970,000","985,000"
TB0026820,2024-01-05,S251 - TK ASTI,non pkp,B01857,TEH PUCUK,50,KARTON,0,KARTON,"57,750","2,887,500"
TB0026821,2024-01-06,S012 - PT. BATHARA SEJAHTERA ABADI,10,B01549,ARES ALTRA,1,BAL,0,SLOP,"1,130,000","1,130,000"
TB0026821,2024-01-06,S012 - PT. BATHARA SEJAHTERA ABADI,10,B00065,ARES KRETEK,6,BAL,0,SLOP,"1,160,000","6,960,000"
TB0026821,2024-01-06,S012 - PT. BATHARA SEJAHTERA ABADI,10,B00066,ARES SLIM 16,3,BAL,0,SLOP,"1,610,000","4,830,000"
TB0026821,2024-01-06,S012 - PT. BATHARA SEJAHTERA ABADI,10,B01792,ARES INTER,5,BAL,0,SLOP,"2,560,000","12,800,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00170,GG SURYA 12,20,BAL,0,SLOP,"4,595,000","91,900,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00139,DDS SEDAP GORENG,50,KARTON,0,KARTON,"103,500","5,175,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00026,SAMP MAGNUM HITAM,4,BAL,0,SLOP,"2,277,000","9,108,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00391,NUTRISARI,10,KARTON,0,PRES,"792,500","7,925,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B01871,TEPUNG BERAS ROSE BRAND,15,KARTON,0,KARTON,"125,000","1,875,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B01870,TEPUNG KETAN ROSE BRAND,10,KARTON,0,KARTON,"183,500","1,835,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00620,SOFFELL,4,KARTON,0,PRES,"453,000","1,812,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00514,UNI PEPSODENT 75,3,KARTON,0,LUSIN,"580,000","1,740,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B01433,LUWAK HITAM,10,KARTON,0,KARTON,"118,500","1,185,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00404,LUWAK WHITE,20,KARTON,0,KARTON,"232,500","4,650,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00182,M POKO L RENTENG,25,KARTON,0,RENTENG,"177,500","4,437,500"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00183,M POKO XL RENTENG,20,KARTON,0,RENTENG,"220,000","4,400,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00208,M POKO XXL RENTENG,5,KARTON,0,RENTENG,"256,000","1,280,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00331,TMP HEMA CAIR,10,KARTON,0,SLOP,"195,000","1,950,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00324,TMP HEMA JRENG,3,KARTON,0,PRES,"1,350,000","4,050,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00740,SAMP AVOLUTION MRH 20,1,BAL,0,SLOP,"3,695,000","3,695,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00366,KA YA SP,10,KARTON,0,KARTON,"107,500","1,075,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00399,KA KAPAL API SP 160,10,KARTON,0,KARTON,"253,500","2,535,000"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B01960,,60,,0,,"77,975","4,678,500"
TB0026822,2024-01-06,S261 - SANTOSO,non pkp,B00412,KA GD CAPUCINO,10,KARTON,0,KARTON,"209,000","2,090,000"
TB0026823,2024-01-06,S137 - PT. FARMA NIAGA DIST.,pkp 1921014753,B01313,FM LADAKU,10,KARTON,0,KARTON,"445,878","4,458,780"
TB0026823,2024-01-06,S137 - PT. FARMA NIAGA DIST.,pkp 1921014753,B01459,FM KETUMBAR,3,KARTON,0,KARTON,"148,626","445,878"
TB0026823,2024-01-06,S137 - PT. FARMA NIAGA DIST.,pkp 1921014753,B01540,FM MARINASI,2,KARTON,0,PAK,"299,208","598,416"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B02017,GAJAH BARU INTER FLT 12,4,BAL,0,SLOP,"2,840,000","11,360,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01405,POP ICE,9,KARTON,0,KARTON,"243,000","2,187,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01227,GG INTER MERAH,2,BAL,0,SLOP,"4,550,000","9,100,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01850,JUARA KR TEH MANIS 12,1,BAL,0,SLOP,"2,530,000","2,530,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B02046,JUARA KR JAMBU 12,20,SLOP,0,SLOP,"126,500","2,530,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01562,DJ CHIEF KRETEK,0,BAL,10,SLOP,"1,920,000","960,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01579,CAMEL MILD UNGU 12,20,SLOP,0,SLOP,"165,000","3,300,000"
TB0026824,2024-01-06,S054 - TK STB,non pkp,B01818,DJ RAPTOR,0,BAL,10,SLOP,"2,660,000","1,330,000"
TB0026825,2024-01-06,S345 - BAROKAH JAYA (FENNY),non pkp,B00988,BELLAGIO COLG 100,1,LUSIN,0,BIJI,"264,000","264,000"
TB0026825,2024-01-06,S345 - BAROKAH JAYA (FENNY),non pkp,B00990,REGAZZA COLG 100,1,LUSIN,0,BIJI,"264,000","264,000"
TB0026825,2024-01-06,S345 - BAROKAH JAYA (FENNY),non pkp,B00482,CASABLANCA MIST 100,6,LUSIN,0,BIJI,"114,000","684,000"
TB0026825,2024-01-06,S345 - BAROKAH JAYA (FENNY),non pkp,B00483,CASABLANCA MIST 50,2,LUSIN,0,BIJI,"84,000","168,000"
TB0026825,2024-01-06,S345 - BAROKAH JAYA (FENNY),non pkp,B00985,CAMELLIA COLG 100,2,LUSIN,0,BIJI,"117,600","235,200"
